comment_id,Comment,Label,Clause,targets_comment_id,Date,stakeholder_type
1768,Does Clause 10 override earlier notifications? Please clarify the precedence. Data privacy safeguards should be retained.,REQUEST_CLARIFICATION,Clause 10,,2025-07-20,Auditor
1769,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-01,Consultant
1770,Oppose the current wording in Clause 7. It risks overreach and unintended enforcement. More clarification is needed.,DISAGREE,Clause 7,,2025-08-01,Consultant
1771,Agree with the draft language in Clause 6; implementation should be straightforward for most entities.,AGREE,Clause 6,,2025-07-21,Startup
1772,Propose clarifying materiality thresholds in Clause 5 and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 5,,2025-08-06,Auditor
1773,Consider exemptions for intra-group operational contracts within Clause 7. This will directly impact stakeholders.,SUGGEST_CHANGE,Clause 7,,2025-07-22,Individual
1774,We do not support Clause 8 as drafted; a calibrated approach is advisable. safe-harbour.,DISAGREE,Clause 8,,2025-08-29,Professional Body
1775,We welcome the direction in Overall. It improves consistency and transparency. Data privacy safeguards should be retained.,AGREE,,,2025-08-07,Individual
1776,Support the approach under Clause 1. This change will reduce ambiguity for practitioners. Industry transition time will be essential.,AGREE,Clause 1,,2025-08-20,Company
1777,Kindly specify the effective date for Clause 6 to avoid disruption of ongoing filings. Data privacy safeguards should be retained.,REQUEST_CLARIFICATION,Clause 6,,2025-07-24,Individual
1778,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. Industry transition time will be essential.,AGREE,Clause 1,,2025-09-06,Individual
1779,We agree with the proposed alignment in Clause 10; it will harmonize reporting across filings.,AGREE,Clause 10,,2025-08-19,Auditor
1780,Support the approach under Clause 6. This change will reduce ambiguity for practitioners. More clarification is needed. post-facto disclosure.,AGREE,Clause 6,,2025-07-23,Consultant
1781,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting. Industry transition time will be essential.,CLAUSE_FEEDBACK,Clause 4(b),,2025-09-01,Company
1782,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings.,AGREE,Clause 4(b),,2025-07-26,Consultant
1783,We disagree with the approach in Clause 2; it may increase compliance burden without proportional benefits. XBRL tagging obligations.,DISAGREE,Clause 2,,2025-08-15,Consultant
1784,Suggest introducing a safe-harbour threshold under Clause 8 for micro and small companies. Data privacy safeguards should be retained.,SUGGEST_CHANGE,Clause 8,,2025-08-22,Company
1785,We do not support Clause 4(b) as drafted; a calibrated approach is advisable.,DISAGREE,Clause 4(b),,2025-07-31,Industry Association
1786,Consider exemptions for intra-group operational contracts within Clause 2.,SUGGEST_CHANGE,Clause 2,,2025-08-04,Startup
1787,Clause 2 should explicitly define the scope of beneficial ownership to avoid under-reporting. XBRL tagging obligations.,CLAUSE_FEEDBACK,Clause 2,,2025-07-22,Professional Body
1788,We do not support Overall as drafted; a calibrated approach is advisable.,DISAGREE,,,2025-08-28,Individual
1789,We disagree with the approach in Clause 3; it may increase compliance burden without proportional benefits. More clarification is needed.,DISAGREE,Clause 3,,2025-09-07,Professional Body
1790,Kindly specify the effective date for Overall to avoid disruption of ongoing filings. Data privacy safeguards should be retained.,REQUEST_CLARIFICATION,,,2025-08-15,Individual
1791,"To ensure uniformity, Clause 9 should cross-reference Rule 15 of the Companies Rules, 2014. More clarification is needed. board independence criteria.",CLAUSE_FEEDBACK,Clause 9,,2025-07-21,Individual
1792,Suggest introducing a safe-harbour threshold under Overall for micro and small companies.,SUGGEST_CHANGE,,,2025-09-09,Consultant
1793,Overall should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,,,2025-08-17,Industry Association
1794,We agree with the proposed alignment in Clause 8; it will harmonize reporting across filings. Industry transition time will be essential.,AGREE,Clause 8,,2025-08-28,Company
1795,We welcome the direction in Clause 3. It improves consistency and transparency. Please consider festival season constraints.,AGREE,Clause 3,,2025-09-05,Industry Association
1796,"To ensure uniformity, Clause 8 should cross-reference Rule 15 of the Companies Rules, 2014. This will directly impact stakeholders.",CLAUSE_FEEDBACK,Clause 8,,2025-07-28,Company
1797,Kindly specify the effective date for Clause 3 to avoid disruption of ongoing filings. board independence criteria.,REQUEST_CLARIFICATION,Clause 3,,2025-07-27,Individual
1798,Request clarification on interaction of Clause 2 with existing SEBI/LODR provisions. More clarification is needed. safe-harbour.,REQUEST_CLARIFICATION,Clause 2,,2025-08-07,Consultant
1799,We agree with the proposed alignment in Clause 6; it will harmonize reporting across filings. This will directly impact stakeholders.,AGREE,Clause 6,,2025-08-27,Industry Association
1800,Request clarification on interaction of Clause 3 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 3,,2025-08-18,Consultant
1801,We do not support Clause 6 as drafted; a calibrated approach is advisable. board independence criteria.,DISAGREE,Clause 6,,2025-07-30,Consultant
1802,Kindly specify the effective date for Overall to avoid disruption of ongoing filings. Data privacy safeguards should be retained. audit committee oversight.,REQUEST_CLARIFICATION,,,2025-08-08,Consultant
1803,Overall requires tightening of definitions to avoid interpretational disputes among compliance teams.,CLAUSE_FEEDBACK,,,2025-08-10,Individual
1804,Overall requires tightening of definitions to avoid interpretational disputes among compliance teams. More clarification is needed.,CLAUSE_FEEDBACK,,,2025-08-24,Startup
1805,Kindly specify the effective date for Clause 4(b) to avoid disruption of ongoing filings. audit committee oversight.,REQUEST_CLARIFICATION,Clause 4(b),,2025-09-05,Industry Association
1806,The proposal under Clause 4 could be counterproductive for startups; please reconsider the scope. board independence criteria.,DISAGREE,Clause 4,,2025-08-28,Individual
1807,Request clarification on interaction of Clause 6 with existing SEBI/LODR provisions. More clarification is needed.,REQUEST_CLARIFICATION,Clause 6,,2025-09-04,Professional Body
1808,Consider exemptions for intra-group operational contracts within Clause 3.,SUGGEST_CHANGE,Clause 3,,2025-08-10,Industry Association
1809,"To ensure uniformity, Clause 6 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 6,,2025-08-07,Company
1810,Does Clause 4(b) override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-27,Industry Association
1811,Suggest introducing a safe-harbour threshold under Clause 10 for micro and small companies. digitization of filings.,SUGGEST_CHANGE,Clause 10,,2025-08-16,Company
1812,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. This will directly impact stakeholders.,DISAGREE,Clause 4(b),,2025-07-20,Individual
1813,Recommend phased implementation for Clause 2 with guidance notes and examples.,SUGGEST_CHANGE,Clause 2,,2025-08-31,Consultant
1814,Request clarification on interaction of Clause 8 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 8,,2025-07-23,Startup
1815,Recommend phased implementation for Clause 4(b) with guidance notes and examples. Industry transition time will be essential.,SUGGEST_CHANGE,Clause 4(b),,2025-08-05,Company
1816,Overall should explicitly define the scope of beneficial ownership to avoid under-reporting. post-facto disclosure.,CLAUSE_FEEDBACK,,,2025-09-06,Consultant
1817,Oppose the current wording in Clause 7. It risks overreach and unintended enforcement.,DISAGREE,Clause 7,,2025-08-30,Professional Body
1818,Oppose the current wording in Clause 6. It risks overreach and unintended enforcement. additional reporting near cutoff.,DISAGREE,Clause 6,,2025-07-25,Consultant
1819,Suggest introducing a safe-harbour threshold under Clause 8 for micro and small companies.,SUGGEST_CHANGE,Clause 8,,2025-09-10,Company
1820,Consider exemptions for intra-group operational contracts within Clause 3. Data privacy safeguards should be retained. XBRL tagging obligations.,SUGGEST_CHANGE,Clause 3,,2025-08-23,Startup
1821,We welcome the direction in Clause 6. It improves consistency and transparency. Data privacy safeguards should be retained.,AGREE,Clause 6,,2025-09-08,Professional Body
1822,Support the approach under Overall. This change will reduce ambiguity for practitioners.,AGREE,,,2025-07-23,Auditor
1823,Suggest introducing a safe-harbour threshold under Clause 2 for micro and small companies. board independence criteria.,SUGGEST_CHANGE,Clause 2,,2025-08-18,Company
1824,Suggest introducing a safe-harbour threshold under Clause 8 for micro and small companies. CSR expenditure classification.,SUGGEST_CHANGE,Clause 8,,2025-08-05,Professional Body
1825,Clause 10 requires tightening of definitions to avoid interpretational disputes among compliance teams. Industry transition time will be essential.,CLAUSE_FEEDBACK,Clause 10,,2025-08-13,Consultant
1826,Consider exemptions for intra-group operational contracts within Clause 1. Industry transition time will be essential.,SUGGEST_CHANGE,Clause 1,,2025-07-28,Individual
1827,We welcome the direction in Clause 4. It improves consistency and transparency. This will directly impact stakeholders.,AGREE,Clause 4,,2025-08-22,Auditor
1828,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings. Industry transition time will be essential.,AGREE,Clause 4(b),,2025-09-06,Professional Body
1829,Clause 2 should explicitly define the scope of beneficial ownership to avoid under-reporting. digitization of filings.,CLAUSE_FEEDBACK,Clause 2,,2025-07-25,Company
1830,We do not support Clause 9 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 9,,2025-08-30,Individual
1831,Agree with the draft language in Clause 7; implementation should be straightforward for most entities. This will directly impact stakeholders. XBRL tagging obligations.,AGREE,Clause 7,,2025-09-05,Individual
1832,Propose clarifying materiality thresholds in Clause 8 and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 8,,2025-07-28,Industry Association
1833,Request clarification on interaction of Clause 4(b) with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-24,Auditor
1834,Consider exemptions for intra-group operational contracts within Clause 7.,SUGGEST_CHANGE,Clause 7,,2025-08-06,Consultant
1835,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. CSR expenditure classification.,DISAGREE,Clause 4(b),,2025-08-08,Consultant
1836,Suggest introducing a safe-harbour threshold under Clause 7 for micro and small companies. Please consider festival season constraints. CSR expenditure classification.,SUGGEST_CHANGE,Clause 7,,2025-08-26,Company
1837,Request clarification on interaction of Clause 9 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 9,,2025-08-13,Consultant
1838,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies. Industry transition time will be essential. post-facto disclosure.,SUGGEST_CHANGE,Clause 4(b),,2025-07-30,Startup
1839,We disagree with the approach in Clause 3; it may increase compliance burden without proportional benefits. digitization of filings.,DISAGREE,Clause 3,,2025-08-02,Startup
1840,Kindly specify the effective date for Clause 5 to avoid disruption of ongoing filings. Industry transition time will be essential. CSR expenditure classification.,REQUEST_CLARIFICATION,Clause 5,,2025-08-11,Company
1841,Clause 9 should explicitly define the scope of beneficial ownership to avoid under-reporting. Please consider festival season constraints.,CLAUSE_FEEDBACK,Clause 9,,2025-09-05,Professional Body
1842,Clause 10 requires tightening of definitions to avoid interpretational disputes among compliance teams. Data privacy safeguards should be retained. board independence criteria.,CLAUSE_FEEDBACK,Clause 10,,2025-08-29,Individual
1843,We agree with the proposed alignment in Clause 5; it will harmonize reporting across filings. More clarification is needed. timeline of 10 days.,AGREE,Clause 5,,2025-08-06,Professional Body
1844,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively. XBRL tagging obligations.,REQUEST_CLARIFICATION,Clause 4(b),,2025-07-28,Company
1845,We do not support Clause 4 as drafted; a calibrated approach is advisable. post-facto disclosure.,DISAGREE,Clause 4,,2025-09-01,Startup
1846,Does Clause 6 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 6,,2025-07-28,Professional Body
1847,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions. Industry transition time will be essential. timeline of 10 days.,REQUEST_CLARIFICATION,Clause 10,,2025-08-28,Individual
1848,Clause 10 requires tightening of definitions to avoid interpretational disputes among compliance teams. This will directly impact stakeholders. additional reporting near cutoff.,CLAUSE_FEEDBACK,Clause 10,,2025-08-20,Professional Body
1849,Clause 4(b) requires tightening of definitions to avoid interpretational disputes among compliance teams. Data privacy safeguards should be retained.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-26,Startup
1850,Recommend phased implementation for Clause 6 with guidance notes and examples. More clarification is needed.,SUGGEST_CHANGE,Clause 6,,2025-08-29,Consultant
